SiteID,Name,NameAlt,AncientName,Type,Subtype,Morphology,Period,StartDate,EndDate,ArchaeoStatus,Notes,Latitude,Longitude,Northing,Easting,LocQual,SizeHa,SizeQual,Source,SourceID,Pages,AltSource,AltSourcePages,AltSourceID,AltSizeHa,AltSizeQual
43,Khirbet Tana et-Tahta,,Taanah,Settlement,{large settlement},Mound/Tell,Early Bronze Age I,-3800,-3050,Surveyed,Finkelstein et al. 1997 site 18-17/73/01,32.152543957,35.394557265,3559856.52620173,725832.185048725,A,0.2,C,Bar-Zertal 2021,47,164,{Finkelstein et al. 1997},845,,,
43,Khirbet Tana et-Tahta,,Taanah,Settlement,{large settlement},Mound/Tell,Middle Bronze Age,-2000,-1550,Surveyed,Finkelstein et al. 1997 site 18-17/73/01,32.152543957,35.394557265,3559856.52620173,725832.185048725,A,0.2,C,Bar-Zertal 2021,47,164,{Finkelstein et al. 1997},845,,,
43,Khirbet Tana et-Tahta,,Taanah,Settlement,{large settlement},Mound/Tell,Iron Age I,-1150,-980,Surveyed,Finkelstein et al. 1997 site 18-17/73/01,32.152543957,35.394557265,3559856.52620173,725832.185048725,A,0.2,C,Bar-Zertal 2021,47,164,{Finkelstein et al. 1997},845,,,
43,Khirbet Tana et-Tahta,,Taanah,Settlement,{large settlement},Mound/Tell,Iron Age II,-980,-539,Surveyed,Finkelstein et al. 1997 site 18-17/73/01,32.152543957,35.394557265,3559856.52620173,725832.185048725,A,0.8,C,Bar-Zertal 2021,47,164,{Finkelstein et al. 1997},845,,,
43,Khirbet Tana et-Tahta,,Taanah,Settlement,{large settlement},Mound/Tell,Hellenistic,-333,-63,Surveyed,Finkelstein et al. 1997 site 18-17/73/01,32.152543957,35.394557265,3559856.52620173,725832.185048725,A,0.8,C,Bar-Zertal 2021,47,164,{Finkelstein et al. 1997},845,,,
43,Khirbet Tana et-Tahta,,Taanah,Settlement,{large settlement},Mound/Tell,Roman,-63,324,Surveyed,Finkelstein et al. 1997 site 18-17/73/01,32.152543957,35.394557265,3559856.52620173,725832.185048725,A,15,C,Bar-Zertal 2021,47,164,{Finkelstein et al. 1997},845,,,
43,Khirbet Tana et-Tahta,,Taanah,Settlement,{large settlement},Mound/Tell,Byzantine,324,638,Surveyed,Finkelstein et al. 1997 site 18-17/73/01,32.152543957,35.394557265,3559856.52620173,725832.185048725,A,15,C,Bar-Zertal 2021,47,164,{Finkelstein et al. 1997},845,,,
44,'Ein el-Foqa,,,Settlement,"{cave, farm, flint scatter, oil press}",Flat site,Late Roman,70,324,Surveyed,,32.158562273,35.404269347,3560544.31459778,726733.458754958,A,0.25,C,Bar-Zertal 2021,48,170,,,,,
44,'Ein el-Foqa,,,Settlement,"{cave, farm, flint scatter, oil press}",Flat site,Byzantine,324,638,Surveyed,,32.158562273,35.404269347,3560544.31459778,726733.458754958,A,0.25,C,Bar-Zertal 2021,48,170,,,,,
45,Wadi Khallet el-'Ein (1),,,Building,"{courtyard, road}",Flat site,Late Roman,70,324,Surveyed,,32.15866304,35.406656007,3560560.52220994,726958.339373729,A,2,C,Bar-Zertal 2021,49,171,,,,,
46,Birket Wadi el-'Ein,,,Building,{water pool},Flat site,Roman,-63,324,Surveyed,,32.157333344,35.401638309,3560402.49799135,726488.318620982,A,0.1,C,Bar-Zertal 2021,50,173,,,,,
47,Merah Arrar (2),,,Settlement,"{courtyard, large complex, structure}",Flat site,Middle Bronze Age,-2000,-1550,Surveyed,,32.15388075,35.400931125,3560018.15884816,726430.153540021,A,3.5,C,Bar-Zertal 2021,51,175,,,,,
47,Merah Arrar (2),,,Settlement,"{courtyard, large complex, structure}",Flat site,Iron Age I,-1150,-980,Surveyed,,32.15388075,35.400931125,3560018.15884816,726430.153540021,A,3.5,C,Bar-Zertal 2021,51,175,,,,,
47,Merah Arrar (2),,,Settlement,"{courtyard, structure}",Flat site,Iron Age IIa-b,-980,-720,Surveyed,,32.15388075,35.400931125,3560018.15884816,726430.153540021,A,3.5,C,Bar-Zertal 2021,51,175,,,,,
47,Merah Arrar (2),,,Settlement,"{courtyard, large complex, structure}",Flat site,Late Roman,70,324,Surveyed,,32.15388075,35.400931125,3560018.15884816,726430.153540021,A,3.5,C,Bar-Zertal 2021,51,175,,,,,
48,Merah Arrar (1),,,Settlement,{enclosure},Flat site,Iron Age I,-1150,-980,Surveyed,,32.154235734,35.404620339,3560065.29402292,726777.290238869,A,0.3,C,Bar-Zertal 2021,52,179,,,,,
48,Merah Arrar (1),,,Settlement,{enclosure},Flat site,Iron Age IIa-b,-980,-720,Surveyed,,32.154235734,35.404620339,3560065.29402292,726777.290238869,A,0.3,C,Bar-Zertal 2021,52,179,,,,,
48,Merah Arrar (1),,,Settlement,{enclosure},Flat site,Late Roman,70,324,Surveyed,,32.154235734,35.404620339,3560065.29402292,726777.290238869,A,0.3,C,Bar-Zertal 2021,52,179,,,,,
49,Wadi Manzal (1),,,Settlement,"{cave, cistern, structure}",Flat site,Late Roman-Byzantine,70,638,Surveyed,,32.153394325,35.410004132,3559983.3549208,727287.250708449,A,0.4,C,Bar-Zertal 2021,53,180,,,,,
50,Tana et-Tahta (South-West),,,Settlement,"{cave, courtyard, sherd scatter, structure}",Flat site,Late Roman,70,324,Surveyed,,32.149862153,35.397175346,3559564.64696004,726085.78574715,A,0.2,C,Bar-Zertal 2021,54,181,,,,,
50,Tana et-Tahta (South-West),,,Settlement,"{cave, courtyard, sherd scatter, structure}",Flat site,Byzantine,324,638,Surveyed,,32.149862153,35.397175346,3559564.64696004,726085.78574715,A,0.2,C,Bar-Zertal 2021,54,181,,,,,
51,'Iraq ez-Zah (3),,,Settlement,"{fortification, road, structure}",Flat site,Late Roman,70,324,Surveyed,Fort,32.148330041,35.399988441,3559400.67019708,726354.955150497,A,0.05,C,Bar-Zertal 2021,55,182,,,,,
52,Sha'ab es-Saiyakh (2),,,Settlement,"{courtyard, structure}",Flat site,Middle Bronze Age,-2000,-1550,Surveyed,,32.145697878,35.393882469,3559095.96625153,725785.416257651,A,0.25,C,Bar-Zertal 2021,56,185,,,,,
52,Sha'ab es-Saiyakh (2),,,Settlement,"{courtyard, structure}",Flat site,Iron Age I,-1150,-980,Surveyed,,32.145697878,35.393882469,3559095.96625153,725785.416257651,A,0.25,C,Bar-Zertal 2021,56,185,,,,,
52,Sha'ab es-Saiyakh (2),,,Settlement,"{courtyard, structure}",Flat site,Late Roman-Byzantine,70,638,Surveyed,,32.145697878,35.393882469,3559095.96625153,725785.416257651,A,0.25,C,Bar-Zertal 2021,56,185,,,,,
53,Sha'b es-Sayakh (1),,,Settlement,{courtyard},Flat site,Late Roman,70,324,Surveyed,,32.144260123,35.394023155,3558936.83280543,725802.235239759,A,0.01,C,Bar-Zertal 2021,57,187,,,,,
53,Sha'b es-Sayakh (1),,,Settlement,{courtyard},Flat site,Byzantine,324,638,Surveyed,,32.144260123,35.394023155,3558936.83280543,725802.235239759,A,0.01,C,Bar-Zertal 2021,57,187,,,,,
54,Elevation point 363,,,Settlement,"{cave, courtyard, farm, threshing floor}",Flat site,Iron Age I-IIb,-1150,-720,Surveyed,,32.143419399,35.395907323,3558847.56282348,725982.068971525,A,0.5,C,Bar-Zertal 2021,58,188,,,,,
54,Elevation point 363,,,Settlement,"{cave, courtyard, farm, threshing floor}",Flat site,Early Roman,-63,70,Surveyed,,32.143419399,35.395907323,3558847.56282348,725982.068971525,A,0.5,C,Bar-Zertal 2021,58,188,,,,,
54,Elevation point 363,,,Settlement,"{cave, courtyard, farm, threshing floor}",Flat site,Late Roman,70,324,Surveyed,,32.143419399,35.395907323,3558847.56282348,725982.068971525,A,0.5,C,Bar-Zertal 2021,58,188,,,,,
55,Elevation point 394 (South),,,Settlement,"{courtyard, flint scatter, sherd scatter}",Flat site,Middle Bronze Age,-2000,-1550,Surveyed,,32.148848939,35.409821807,3559478.94127358,727281.339105639,A,1,C,Bar-Zertal 2021,59,190,,,,,
55,Elevation point 394 (South),,,Settlement,"{courtyard, flint scatter, sherd scatter}",Flat site,Iron Age I-IIb,-1150,-720,Surveyed,,32.148848939,35.409821807,3559478.94127358,727281.339105639,A,1,C,Bar-Zertal 2021,59,190,,,,,
55,Elevation point 394 (South),,,Settlement,"{courtyard, flint scatter, sherd scatter}",Flat site,Late Roman-Byzantine,70,638,Surveyed,,32.148848939,35.409821807,3559478.94127358,727281.339105639,A,1,C,Bar-Zertal 2021,59,190,,,,,
56,'Iraq ez-Zah (1),,,Settlement,"{courtyard, structure}",Flat site on natural mound,Chalcolithic-Early Bronze Age I,-4500,-3050,Surveyed,Size is from Bar2014,32.145555081,35.401460823,3559096.06033467,726500.724835057,A,3,C,Bar-Zertal 2021,60,193,{Bar 2014},525,60,,A
56,'Iraq ez-Zah (1),,,Settlement,"{courtyard, structure}",Flat site on natural mound,Middle Bronze Age,-2000,-1550,Surveyed,Size is from Bar2014,32.145555081,35.401460823,3559096.06033467,726500.724835057,A,3,C,Bar-Zertal 2021,60,193,{Bar 2014},525,60,,
56,'Iraq ez-Zah (1),,,Settlement,"{courtyard, structure}",Flat site on natural mound,Iron Age I,-1150,-980,Surveyed,Size is from Bar2014,32.145555081,35.401460823,3559096.06033467,726500.724835057,A,3,C,Bar-Zertal 2021,60,193,{Bar 2014},525,60,,
56,'Iraq ez-Zah (1),,,Settlement,"{courtyard, structure}",Flat site on natural mound,Iron Age IIa-b,-980,-720,Surveyed,Size is from Bar2014,32.145555081,35.401460823,3559096.06033467,726500.724835057,A,3,C,Bar-Zertal 2021,60,193,{Bar 2014},525,60,,
56,'Iraq ez-Zah (1),,,Settlement,"{courtyard, structure}",Flat site on natural mound,Late Roman,70,324,Surveyed,Size is from Bar2014,32.145555081,35.401460823,3559096.06033467,726500.724835057,A,3,C,Bar-Zertal 2021,60,193,{Bar 2014},525,60,,
57,Iraq ez-Zah (2),,,Settlement,"{courtyard, road, structure}",Flat site,Late Roman,70,324,Surveyed,,32.143798314,35.402230899,3558902.87816506,726577.723574584,A,0.01,C,Bar-Zertal 2021,61,197,,,,,
58,Wadi el-Kabi,,,Settlement,"{farm, installation, tower}",Flat site,Iron Age IIa-b,-980,-720,Surveyed,,32.142243895,35.410071039,3558747.04856007,727321.253404097,A,0.15,C,Bar-Zertal 2021,62,198,,,,,
58,Wadi el-Kabi,,,Settlement,"{farm, installation, tower}",Flat site,Late Roman,70,324,Surveyed,,32.142243895,35.410071039,3558747.04856007,727321.253404097,A,0.15,C,Bar-Zertal 2021,62,198,,,,,
58,Wadi el-Kabi,,,Settlement,"{farm, installation, tower}",Flat site,Byzantine,324,638,Surveyed,,32.142243895,35.410071039,3558747.04856007,727321.253404097,A,0.15,C,Bar-Zertal 2021,62,198,,,,,
59,Wadi Manzal (2),,,Settlement,"{courtyard, farm}",Flat site,Iron Age IIa-b,-980,-720,Surveyed,,32.147933287,35.412108555,3559382.23971183,727499.344381226,A,0.3,C,Bar-Zertal 2021,63,199,,,,,
59,Wadi Manzal (2),,,Settlement,"{courtyard, farm}",Flat site,Late Roman,70,324,Surveyed,,32.147933287,35.412108555,3559382.23971183,727499.344381226,A,0.3,C,Bar-Zertal 2021,63,199,,,,,
59,Wadi Manzal (2),,,Settlement,"{courtyard, farm}",Flat site,Byzantine,324,638,Surveyed,,32.147933287,35.412108555,3559382.23971183,727499.344381226,A,0.3,C,Bar-Zertal 2021,63,199,,,,,
60,Khirbet Juraish,Khirbet el-Jarayish,?,Settlement,{fortified tell},Mound/Tell,Chalcolithic,-4500,-3800,Surveyed,Finkelstein et al. 1997 site 18-17/51/01,32.13259908,35.372892231,3557599.63212569,723837.188134721,A,1.5,C,Bar-Zertal 2021,64,201,{Finkelstein et al. 1997},832,,,A
60,Khirbet Juraish,Khirbet el-Jarayish,?,Settlement,{fortified tell},Mound/Tell,Chalcolithic-Early Bronze Age I,-4500,-3050,Surveyed,Finkelstein et al. 1997 site 18-17/51/01,32.13259908,35.372892231,3557599.63212569,723837.188134721,A,1.5,C,Bar-Zertal 2021,64,201,{Finkelstein et al. 1997},832,,,
60,Khirbet Juraish,Khirbet el-Jarayish,?,Fortified Settlement,{fortified tell},Mound/Tell,Early Bronze Age II-III,-3050,-2500,Surveyed,Finkelstein et al. 1997 site 18-17/51/01,32.13259908,35.372892231,3557599.63212569,723837.188134721,A,1.5,C,Bar-Zertal 2021,64,201,{Finkelstein et al. 1997},832,,,
60,Khirbet Juraish,Khirbet el-Jarayish,?,Settlement,{fortified tell},Mound/Tell,Middle Bronze Age-Late Bronze Age,-2000,-1150,Surveyed,Finkelstein et al. 1997 site 18-17/51/01,32.13259908,35.372892231,3557599.63212569,723837.188134721,A,1.5,C,Bar-Zertal 2021,64,201,{Finkelstein et al. 1997},832,,,
60,Khirbet Juraish,Khirbet el-Jarayish,?,Settlement,{fortified tell},Mound/Tell,Iron Age I,-1150,-980,Surveyed,Finkelstein et al. 1997 site 18-17/51/01,32.13259908,35.372892231,3557599.63212569,723837.188134721,A,1.5,C,Bar-Zertal 2021,64,201,{Finkelstein et al. 1997},832,,,
60,Khirbet Juraish,Khirbet el-Jarayish,?,Settlement,{fortified tell},Mound/Tell,Iron Age II,-980,-539,Surveyed,Finkelstein et al. 1997 site 18-17/51/01,32.13259908,35.372892231,3557599.63212569,723837.188134721,A,1.5,C,Bar-Zertal 2021,64,201,{Finkelstein et al. 1997},832,,,
60,Khirbet Juraish,Khirbet el-Jarayish,?,Settlement,{fortified tell},Mound/Tell,Iron Age III-Hellenistic,-539,-63,Surveyed,Finkelstein et al. 1997 site 18-17/51/01,32.13259908,35.372892231,3557599.63212569,723837.188134721,A,1.5,C,Bar-Zertal 2021,64,201,{Finkelstein et al. 1997},832,,,
60,Khirbet Juraish,Khirbet el-Jarayish,?,Settlement,{fortified tell},Mound/Tell,Roman-Byzantine,-63,638,Surveyed,Finkelstein et al. 1997 site 18-17/51/01,32.13259908,35.372892231,3557599.63212569,723837.188134721,A,1.5,C,Bar-Zertal 2021,64,201,{Finkelstein et al. 1997},832,,,
61,Jaffa en-Noon (3),,,Settlement,"{road, structure}",Flat site,Iron Age IIa-b,-980,-720,Surveyed,,32.141064992,35.394995733,3558584.57474803,725901.875195535,A,0.3,C,Bar-Zertal 2021,65,206,,,,,
61,Jaffa en-Noon (3),,,Settlement,"{road, structure}",Flat site,Late Roman,70,324,Surveyed,,32.141064992,35.394995733,3558584.57474803,725901.875195535,A,0.3,C,Bar-Zertal 2021,65,206,,,,,
61,Jaffa en-Noon (3),,,Settlement,"{road, structure}",Flat site,Byzantine,324,638,Surveyed,,32.141064992,35.394995733,3558584.57474803,725901.875195535,A,0.3,C,Bar-Zertal 2021,65,206,,,,,
62,Jaffa en-Noon (1),,,Settlement,"{cave, courtyard, fortress}",Flat site on natural mound,Iron Age II,-980,-539,Surveyed,,32.140017126,35.39897794,3558476.74655801,726280.172428858,A,0.1,C,Bar-Zertal 2021,66,208,,,,,
62,Jaffa en-Noon (1),,,Settlement,"{cave, courtyard, fortress}",Flat site on natural mound,Early Roman,-63,70,Surveyed,,32.140017126,35.39897794,3558476.74655801,726280.172428858,A,0.1,C,Bar-Zertal 2021,66,208,,,,,
62,Jaffa en-Noon (1),,,Settlement,"{cave, courtyard, fortress}",Flat site on natural mound,Late Roman,70,324,Surveyed,,32.140017126,35.39897794,3558476.74655801,726280.172428858,A,0.1,C,Bar-Zertal 2021,66,208,,,,,
62,Jaffa en-Noon (1),,,Settlement,"{cave, courtyard, fortress}",Flat site on natural mound,Byzantine,324,638,Surveyed,,32.140017126,35.39897794,3558476.74655801,726280.172428858,A,0.1,C,Bar-Zertal 2021,66,208,,,,,
63,Jaffa en-Noon (5),,,Settlement,"{cistern, courtyard, enclosure}",Flat site,Iron Age I,-1150,-980,Surveyed,,32.138309923,35.394990353,3558279.06154297,725908.165173286,A,0.2,C,Bar-Zertal 2021,67,210,,,,,
63,Jaffa en-Noon (5),,,Settlement,"{cistern, courtyard, enclosure}",Flat site,Late Roman,70,324,Surveyed,,32.138309923,35.394990353,3558279.06154297,725908.165173286,A,0.2,C,Bar-Zertal 2021,67,210,,,,,
63,Jaffa en-Noon (5),,,Settlement,"{cistern, courtyard, enclosure}",Flat site,Byzantine,324,638,Surveyed,,32.138309923,35.394990353,3558279.06154297,725908.165173286,A,0.2,C,Bar-Zertal 2021,67,210,,,,,
64,Mughur et-Tireh,,,Settlement,{courtyard},Flat site,Late Roman,70,324,Surveyed,The courtyards were utilized for storage of crops as was customary in the Roman and Byzantine periods.,32.137557903,35.39618973,3558198.19040046,726023.181909308,A,0.1,C,Bar-Zertal 2021,68,212,,,,,
65,Elevation Point 474,,,Settlement,"{fortress, water pool}",Flat site,Late Roman,70,324,Surveyed,,32.136760982,35.392054649,3558101.14502944,725635.000425233,A,0.1,C,Bar-Zertal 2021,69,213,,,,,
65,Elevation Point 474,,,Settlement,"{fortress, water pool}",Flat site,Byzantine,324,638,Surveyed,,32.136760982,35.392054649,3558101.14502944,725635.000425233,A,0.1,C,Bar-Zertal 2021,69,213,,,,,
66,Jaffa en-Noon (6),,,Settlement,"{cave, cistern, enclosure, structure}",Flat site,Late Roman,70,324,Surveyed,,32.13630836,35.397985578,3558063.40516293,726195.707013341,A,0.3,C,Bar-Zertal 2021,70,215,,,,,
67,Mugharet et-Tireh,,,Settlement,"{cave, cistern, courtyard}",Flat site,Late Roman,70,324,Surveyed,,32.133647195,35.405839331,3557784.84900538,726943.315797486,A,0.15,C,Bar-Zertal 2021,71,216,,,,,
68,Jaffa en-Noon (2),,,Settlement,{courtyard},Flat site,Early Bronze Age IV/Middle Bronze Age I/Int. Bronze,-2500,-2000,Surveyed,,32.138360667,35.405982184,3558307.81572698,726945.112933986,A,0.3,C,Bar-Zertal 2021,72,217,,,,,
68,Jaffa en-Noon (2),,,Settlement,{courtyard},Flat site,Middle Bronze Age,-2000,-1550,Surveyed,,32.138360667,35.405982184,3558307.81572698,726945.112933986,A,0.3,C,Bar-Zertal 2021,72,217,,,,,
68,Jaffa en-Noon (2),,,Settlement,{courtyard},Flat site,Iron Age IIa-b,-980,-720,Surveyed,,32.138360667,35.405982184,3558307.81572698,726945.112933986,A,0.3,C,Bar-Zertal 2021,72,217,,,,,
68,Jaffa en-Noon (2),,,Settlement,{courtyard},Flat site,Late Roman,70,324,Surveyed,,32.138360667,35.405982184,3558307.81572698,726945.112933986,A,0.3,C,Bar-Zertal 2021,72,217,,,,,
69,Jaffa en-Noon (7),,,Settlement,{courtyard},Flat site,Iron Age IIa-b,-980,-720,Surveyed,,32.137806087,35.407872367,3558250.30735897,727124.826584021,A,0.3,C,Bar-Zertal 2021,73,220,,,,,
69,Jaffa en-Noon (7),,,Settlement,{courtyard},Flat site,Late Roman,70,324,Surveyed,,32.137806087,35.407872367,3558250.30735897,727124.826584021,A,0.3,C,Bar-Zertal 2021,73,220,,,,,
70,Jaffa en-Noon (8),,,Settlement,"{cistern, courtyard}",Flat site,Late Roman,70,324,Surveyed,,32.137808932,35.40213956,3558238.53811171,726583.928433783,A,0.5,C,Bar-Zertal 2021,74,223,,,,,
71,Jaffa en-Noon (9),,,Settlement,"{installation, threshing floor}",Flat site,Late Roman,70,324,Surveyed,,32.136210656,35.403007782,3558063.13758927,726669.801606224,A,0.7,C,Bar-Zertal 2021,75,225,,,,,
71,Jaffa en-Noon (9),,,Settlement,"{installation, threshing floor}",Flat site,Byzantine,324,638,Surveyed,,32.136210656,35.403007782,3558063.13758927,726669.801606224,A,0.7,C,Bar-Zertal 2021,75,225,,,,,
72,Farqom Cave (2),,,Settlement,"{flint scatter, sherd scatter, structure}",Flat site,Iron Age I-II,-1150,-539,Surveyed,,32.135250871,35.411018841,3557973.61023928,727428.043447996,A,1,C,Bar-Zertal 2021,77,228,,,,,
72,Farqom Cave (2),,,Settlement,"{flint scatter, sherd scatter, structure}",Flat site,Roman-Byzantine,-63,638,Surveyed,,32.135250871,35.411018841,3557973.61023928,727428.043447996,A,1,C,Bar-Zertal 2021,77,228,,,,,
73,Mughur el-Ramdat (1),,,Settlement,"{flint scatter, sherd scatter, structure}",Flat site,Middle Bronze Age,-2000,-1550,Surveyed,,32.132559598,35.410444548,3557673.96768013,727380.539139837,A,2,C,Bar-Zertal 2021,78,230,,,,,
73,Mughur el-Ramdat (1),,,Settlement,"{flint scatter, sherd scatter, structure}",Flat site,Iron Age I-IIb,-1150,-720,Surveyed,,32.132559598,35.410444548,3557673.96768013,727380.539139837,A,2,C,Bar-Zertal 2021,78,230,,,,,
73,Mughur el-Ramdat (1),,,Settlement,"{flint scatter, sherd scatter, structure}",Flat site,Late Roman,70,324,Surveyed,,32.132559598,35.410444548,3557673.96768013,727380.539139837,A,2,C,Bar-Zertal 2021,78,230,,,,,
73,Mughur el-Ramdat (1),,,Settlement,"{flint scatter, sherd scatter, structure}",Flat site,Byzantine-Early Islamic,324,750,Surveyed,,32.132559598,35.410444548,3557673.96768013,727380.539139837,A,2,C,Bar-Zertal 2021,78,230,,,,,
74,Mughur el-Ramdat (2),,,Settlement,"{cave, structure}",Flat site,Middle Bronze Age,-2000,-1550,Surveyed,,32.13226668,35.413709317,3557648.38843727,727689.317142871,A,0.8,C,Bar-Zertal 2021,79,232,,,,,
74,Mughur el-Ramdat (2),,,Settlement,"{cave, structure}",Flat site,Iron Age I-IIb,-1150,-720,Surveyed,,32.13226668,35.413709317,3557648.38843727,727689.317142871,A,0.8,C,Bar-Zertal 2021,79,232,,,,,
74,Mughur el-Ramdat (2),,,Settlement,"{cave, structure}",Flat site,Late Roman,70,324,Surveyed,,32.13226668,35.413709317,3557648.38843727,727689.317142871,A,0.8,C,Bar-Zertal 2021,79,232,,,,,
74,Mughur el-Ramdat (2),,,Settlement,"{cave, structure}",Flat site,Byzantine,324,638,Surveyed,,32.13226668,35.413709317,3557648.38843727,727689.317142871,A,0.8,C,Bar-Zertal 2021,79,232,,,,,
75,'Ein Jurash,,,Settlement,"{flint scatter, road, sherd scatter, wall}",Flat site,Chalcolithic,-4500,-3800,Surveyed,,32.131108454,35.376720724,3557442.31012205,724202.072956988,A,1.5,C,Bar-Zertal 2021,80,234,,,,,
75,'Ein Jurash,,,Settlement,"{flint scatter, road, sherd scatter, wall}",Flat site,Early Bronze Age I,-3800,-3050,Surveyed,,32.131108454,35.376720724,3557442.31012205,724202.072956988,A,1.5,C,Bar-Zertal 2021,80,234,,,,,
75,'Ein Jurash,,,Settlement,"{flint scatter, road, sherd scatter, wall}",Flat site,Middle Bronze Age,-2000,-1550,Surveyed,,32.131108454,35.376720724,3557442.31012205,724202.072956988,A,1.5,C,Bar-Zertal 2021,80,234,,,,,
75,'Ein Jurash,,,Settlement,"{flint scatter, road, sherd scatter, wall}",Flat site,Late Roman,70,324,Surveyed,,32.131108454,35.376720724,3557442.31012205,724202.072956988,A,1.5,C,Bar-Zertal 2021,80,234,,,,,
76,Kom Ali,,,Settlement,{fortification},Flat site,Iron Age IIa-b,-980,-720,Surveyed,,32.130788105,35.380955858,3557415.61698624,724602.469994133,A,0.4,C,Bar-Zertal 2021,81,237,,,,,
76,Kom Ali,,,Settlement,{fortification},Flat site,Late Roman,70,324,Surveyed,,32.130788105,35.380955858,3557415.61698624,724602.469994133,A,0.4,C,Bar-Zertal 2021,81,237,,,,,
77,Farqom Cave (1),,,Settlement,"{cistern, structure, threshing floor}",Flat site,Iron Age IIa-b,-980,-720,Surveyed,,32.131615413,35.407854933,3557563.80137665,727138.535913737,A,1,C,Bar-Zertal 2021,82,239,,,,,
77,Farqom Cave (1),,,Settlement,"{cistern, structure, threshing floor}",Flat site,Iron Age III (Persian),-539,-333,Surveyed,,32.131615413,35.407854933,3557563.80137665,727138.535913737,A,1,C,Bar-Zertal 2021,82,239,,,,,
77,Farqom Cave (1),,,Settlement,"{cistern, structure, threshing floor}",Flat site,Late Roman,70,324,Surveyed,,32.131615413,35.407854933,3557563.80137665,727138.535913737,A,1,C,Bar-Zertal 2021,82,239,,,,,
78,Wadi Farqom (1),,,Building,{structure},Flat site,Iron Age III (Persian),-539,-333,Surveyed,,32.130497365,35.401530286,3557426.49481861,726544.52964141,A,0.2,C,Bar-Zertal 2021,83,241,,,,,
